GeoName,Year,DataValue,Unit,Multiplier
"Furnas, NE",2007,33483,Dollars,0
"Furnas, NE",2008,39680,Dollars,0
"Furnas, NE",2009,37854,Dollars,0
"Furnas, NE",2010,40686,Dollars,0
"Furnas, NE",2011,52313,Dollars,0
"Furnas, NE",2012,44420,Dollars,0
"Gage, NE",2004,31939,Dollars,0
"Gage, NE",2005,32414,Dollars,0
"Gage, NE",2006,33976,Dollars,0
"Gage, NE",2007,35935,Dollars,0
"Gage, NE",2008,39814,Dollars,0
"Gage, NE",2009,39141,Dollars,0
"Gage, NE",2010,39086,Dollars,0
"Gage, NE",2011,43114,Dollars,0
"Gage, NE",2012,41684,Dollars,0
"Gage, NE",2013,43097,Dollars,0
"Gage, NE",2014,44220,Dollars,0
"Gage, NE",2015,46096,Dollars,0
"Garden, NE",2004,30322,Dollars,0
"Garden, NE",2005,32655,Dollars,0
"Garden, NE",2006,31595,Dollars,0
"Garden, NE",2007,38882,Dollars,0
"Garden, NE",2008,43503,Dollars,0
"Garden, NE",2009,37322,Dollars,0
"Garden, NE",2010,35620,Dollars,0
"Garden, NE",2011,50891,Dollars,0
"Garden, NE",2012,42090,Dollars,0
"Garden, NE",2013,46335,Dollars,0
"Garden, NE",2014,51689,Dollars,0
"Garden, NE",2015,47465,Dollars,0
"Garfield, NE",2009,30317,Dollars,0
"Garfield, NE",2010,31732,Dollars,0
"Garfield, NE",2011,43257,Dollars,0
"Garfield, NE",2012,38920,Dollars,0
"Garfield, NE",2013,40516,Dollars,0
"Garfield, NE",2014,47276,Dollars,0
"Garfield, NE",2015,48254,Dollars,0
"Garfield, NE",2004,26792,Dollars,0
"Garfield, NE",2005,27656,Dollars,0
"Garfield, NE",2006,25806,Dollars,0
"Garfield, NE",2007,27837,Dollars,0
"Garfield, NE",2008,29493,Dollars,0
"Gosper, NE",2009,42929,Dollars,0
"Gosper, NE",2010,41548,Dollars,0
"Gosper, NE",2011,53783,Dollars,0
"Gosper, NE",2012,50267,Dollars,0
"Gosper, NE",2013,61221,Dollars,0
"Gosper, NE",2014,54053,Dollars,0
"Gosper, NE",2015,52005,Dollars,0
"Gosper, NE",2004,29686,Dollars,0
"Gosper, NE",2005,32030,Dollars,0
"Gosper, NE",2006,30005,Dollars,0
"Gosper, NE",2007,35808,Dollars,0
"Gosper, NE",2008,41042,Dollars,0
"Grant, NE",2004,24806,Dollars,0
"Grant, NE",2005,27253,Dollars,0
"Grant, NE",2006,24742,Dollars,0
"Grant, NE",2007,24462,Dollars,0
"Grant, NE",2008,27827,Dollars,0
"Grant, NE",2009,29675,Dollars,0
"Grant, NE",2010,33415,Dollars,0
"Grant, NE",2011,40635,Dollars,0
"Grant, NE",2012,36241,Dollars,0
"Grant, NE",2013,40657,Dollars,0
"Grant, NE",2014,60374,Dollars,0
"Grant, NE",2015,59150,Dollars,0
"Greeley, NE",2004,25180,Dollars,0
"Greeley, NE",2005,27216,Dollars,0
"Greeley, NE",2006,22242,Dollars,0
"Greeley, NE",2007,26462,Dollars,0
"Greeley, NE",2008,27292,Dollars,0
"Greeley, NE",2009,29725,Dollars,0
"Greeley, NE",2010,30072,Dollars,0
"Greeley, NE",2011,40270,Dollars,0
"Greeley, NE",2012,41042,Dollars,0
"Greeley, NE",2013,49402,Dollars,0
"Greeley, NE",2014,47595,Dollars,0
"Greeley, NE",2015,54690,Dollars,0
"Hall, NE",2004,29149,Dollars,0
"Hall, NE",2005,30039,Dollars,0
"Hall, NE",2006,31145,Dollars,0
"Hall, NE",2007,33318,Dollars,0
"Hall, NE",2008,35254,Dollars,0
"Hall, NE",2009,33770,Dollars,0
"Hall, NE",2010,34092,Dollars,0
"Hall, NE",2011,36218,Dollars,0
"Hall, NE",2012,37054,Dollars,0
"Hall, NE",2013,36939,Dollars,0
"Hall, NE",2014,37549,Dollars,0
"Hall, NE",2015,39188,Dollars,0
"Hamilton, NE",2004,31372,Dollars,0
"Hamilton, NE",2005,32332,Dollars,0
"Hamilton, NE",2006,31828,Dollars,0
"Hamilton, NE",2007,37648,Dollars,0
"Hamilton, NE",2008,41535,Dollars,0
"Hamilton, NE",2009,40865,Dollars,0
"Hamilton, NE",2010,40313,Dollars,0
"Hamilton, NE",2011,48961,Dollars,0
"Hamilton, NE",2012,53257,Dollars,0
"Hamilton, NE",2013,54813,Dollars,0
"Hamilton, NE",2014,51625,Dollars,0
"Hamilton, NE",2015,53620,Dollars,0
"Harlan, NE",2004,26020,Dollars,0
"Harlan, NE",2005,27082,Dollars,0
"Harlan, NE",2006,25724,Dollars,0
"Harlan, NE",2007,31499,Dollars,0
"Harlan, NE",2008,37730,Dollars,0
"Harlan, NE",2009,39100,Dollars,0
"Harlan, NE",2010,39548,Dollars,0
"Harlan, NE",2011,50811,Dollars,0
"Harlan, NE",2012,46475,Dollars,0
"Harlan, NE",2013,56403,Dollars,0
"Harlan, NE",2014,53873,Dollars,0
"Harlan, NE",2015,56134,Dollars,0
"Hayes, NE",2004,25160,Dollars,0
"Hayes, NE",2005,33760,Dollars,0
"Hayes, NE",2006,30113,Dollars,0
"Hayes, NE",2007,41170,Dollars,0
"Hayes, NE",2008,52312,Dollars,0
"Hayes, NE",2009,43728,Dollars,0
"Hayes, NE",2010,50459,Dollars,0
"Hayes, NE",2011,67659,Dollars,0
"Hayes, NE",2012,63912,Dollars,0
"Hayes, NE",2013,80184,Dollars,0
"Hayes, NE",2014,85103,Dollars,0
"Hayes, NE",2015,82855,Dollars,0
"Hitchcock, NE",2004,23708,Dollars,0
"Hitchcock, NE",2005,27484,Dollars,0
"Hitchcock, NE",2006,25062,Dollars,0
"Hitchcock, NE",2007,30471,Dollars,0
"Hitchcock, NE",2008,32114,Dollars,0
"Hitchcock, NE",2009,32566,Dollars,0
"Hitchcock, NE",2010,34594,Dollars,0
"Hitchcock, NE",2011,42780,Dollars,0
"Hitchcock, NE",2012,41267,Dollars,0
"Hitchcock, NE",2013,45289,Dollars,0
"Hitchcock, NE",2014,42850,Dollars,0
"Hitchcock, NE",2015,41212,Dollars,0
"Holt, NE",2004,29575,Dollars,0
"Holt, NE",2005,29895,Dollars,0
"Holt, NE",2006,28920,Dollars,0
"Holt, NE",2007,33955,Dollars,0
"Holt, NE",2008,36488,Dollars,0
"Holt, NE",2009,35036,Dollars,0
"Holt, NE",2010,37531,Dollars,0
"Holt, NE",2011,48973,Dollars,0
"Holt, NE",2012,50042,Dollars,0
"Holt, NE",2013,55376,Dollars,0
"Holt, NE",2014,56791,Dollars,0
"Holt, NE",2015,57769,Dollars,0
"Hooker, NE",2004,25952,Dollars,0
"Hooker, NE",2005,25652,Dollars,0
"Hooker, NE",2006,26559,Dollars,0
"Hooker, NE",2007,28074,Dollars,0
"Hooker, NE",2008,28044,Dollars,0
"Hooker, NE",2009,29533,Dollars,0
"Hooker, NE",2010,32426,Dollars,0
"Hooker, NE",2011,36129,Dollars,0
"Hooker, NE",2012,34650,Dollars,0
"Hooker, NE",2013,34358,Dollars,0
"Hooker, NE",2014,43919,Dollars,0
"Hooker, NE",2015,44185,Dollars,0
"Howard, NE",2004,26190,Dollars,0
"Howard, NE",2005,28805,Dollars,0
"Howard, NE",2006,27480,Dollars,0
"Howard, NE",2007,30893,Dollars,0
"Howard, NE",2008,34087,Dollars,0
"Howard, NE",2009,33445,Dollars,0
"Howard, NE",2010,35133,Dollars,0
"Howard, NE",2011,40990,Dollars,0
"Howard, NE",2012,39677,Dollars,0
"Howard, NE",2013,42739,Dollars,0
"Howard, NE",2014,43073,Dollars,0
"Howard, NE",2015,45331,Dollars,0
"Jefferson, NE",2013,44082,Dollars,0
"Jefferson, NE",2014,43979,Dollars,0
"Jefferson, NE",2015,44275,Dollars,0
"Jefferson, NE",2004,30044,Dollars,0
"Jefferson, NE",2005,29929,Dollars,0
"Jefferson, NE",2006,30025,Dollars,0
"Jefferson, NE",2007,33586,Dollars,0
"Jefferson, NE",2008,36800,Dollars,0
"Jefferson, NE",2009,35429,Dollars,0
"Jefferson, NE",2010,36643,Dollars,0
"Jefferson, NE",2011,43119,Dollars,0
"Jefferson, NE",2012,40726,Dollars,0
"Johnson, NE",2004,25957,Dollars,0
"Johnson, NE",2005,24426,Dollars,0
"Johnson, NE",2006,24442,Dollars,0
"Johnson, NE",2007,27212,Dollars,0
"Johnson, NE",2008,30012,Dollars,0
"Johnson, NE",2009,31258,Dollars,0
"Johnson, NE",2010,31514,Dollars,0
"Johnson, NE",2011,33636,Dollars,0
"Johnson, NE",2012,32123,Dollars,0
"Johnson, NE",2013,32507,Dollars,0
"Johnson, NE",2014,31912,Dollars,0
"Johnson, NE",2015,31819,Dollars,0
"Kearney, NE",2009,46634,Dollars,0
"Kearney, NE",2010,44674,Dollars,0
"Kearney, NE",2011,56640,Dollars,0
"Kearney, NE",2012,56259,Dollars,0
"Kearney, NE",2013,71907,Dollars,0
"Kearney, NE",2014,83608,Dollars,0
"Kearney, NE",2015,94434,Dollars,0
"Kearney, NE",2004,34016,Dollars,0
"Kearney, NE",2005,37207,Dollars,0
"Kearney, NE",2006,46335,Dollars,0
"Kearney, NE",2007,53465,Dollars,0
"Kearney, NE",2008,50921,Dollars,0
"Keith, NE",2004,26875,Dollars,0
"Keith, NE",2005,27165,Dollars,0
"Keith, NE",2006,27297,Dollars,0
"Keith, NE",2007,30895,Dollars,0
"Keith, NE",2008,34100,Dollars,0
"Keith, NE",2009,33248,Dollars,0
"Keith, NE",2010,33745,Dollars,0
"Keith, NE",2011,39306,Dollars,0
"Keith, NE",2012,40991,Dollars,0
"Keith, NE",2013,42478,Dollars,0
"Keith, NE",2014,42396,Dollars,0
"Keith, NE",2015,43170,Dollars,0
"Keya Paha, NE",2004,24146,Dollars,0
"Keya Paha, NE",2005,28069,Dollars,0
"Keya Paha, NE",2006,23029,Dollars,0
"Keya Paha, NE",2007,26540,Dollars,0
"Keya Paha, NE",2008,27633,Dollars,0
"Keya Paha, NE",2009,26374,Dollars,0
"Keya Paha, NE",2010,31938,Dollars,0
"Keya Paha, NE",2011,51399,Dollars,0
"Keya Paha, NE",2012,55457,Dollars,0
"Keya Paha, NE",2013,65115,Dollars,0
"Keya Paha, NE",2014,80246,Dollars,0
"Keya Paha, NE",2015,70797,Dollars,0
"Kimball, NE",2013,47233,Dollars,0
"Kimball, NE",2014,47000,Dollars,0
"Kimball, NE",2015,43135,Dollars,0
"Kimball, NE",2004,29215,Dollars,0
"Kimball, NE",2005,31357,Dollars,0
"Kimball, NE",2006,32811,Dollars,0
"Kimball, NE",2007,37345,Dollars,0
"Kimball, NE",2008,39919,Dollars,0
"Kimball, NE",2009,34803,Dollars,0
"Kimball, NE",2010,38309,Dollars,0
"Kimball, NE",2011,48677,Dollars,0
"Kimball, NE",2012,54007,Dollars,0
"Knox, NE",2010,36251,Dollars,0
"Knox, NE",2009,32824,Dollars,0
"Knox, NE",2008,31138,Dollars,0
"Knox, NE",2007,29880,Dollars,0
"Knox, NE",2006,26292,Dollars,0
"Knox, NE",2005,28278,Dollars,0
"Knox, NE",2004,27001,Dollars,0
"Knox, NE",2015,43329,Dollars,0
"Knox, NE",2014,43062,Dollars,0
"Knox, NE",2013,40262,Dollars,0
"Knox, NE",2012,40303,Dollars,0
"Knox, NE",2011,45025,Dollars,0
"Lancaster, NE",2009,37895,Dollars,0
"Lancaster, NE",2010,38732,Dollars,0
"Lancaster, NE",2011,40276,Dollars,0
"Lancaster, NE",2012,41958,Dollars,0
"Lancaster, NE",2013,41512,Dollars,0
"Lancaster, NE",2014,42682,Dollars,0
"Lancaster, NE",2015,44483,Dollars,0
"Lancaster, NE",2004,33739,Dollars,0
"Lancaster, NE",2005,34510,Dollars,0
"Lancaster, NE",2006,36018,Dollars,0
"Lancaster, NE",2007,37469,Dollars,0
"Lancaster, NE",2008,38884,Dollars,0
"Lincoln, NE",2009,35563,Dollars,0
"Lincoln, NE",2010,37543,Dollars,0
"Lincoln, NE",2011,42029,Dollars,0
"Lincoln, NE",2012,44239,Dollars,0
"Lincoln, NE",2013,44775,Dollars,0
"Lincoln, NE",2014,48731,Dollars,0
"Lincoln, NE",2015,50107,Dollars,0
"Lincoln, NE",2004,30177,Dollars,0
"Lincoln, NE",2005,31598,Dollars,0
"Lincoln, NE",2006,31815,Dollars,0
"Lincoln, NE",2007,35061,Dollars,0
"Lincoln, NE",2008,36367,Dollars,0
"Logan, NE",2004,30668,Dollars,0
"Logan, NE",2005,31519,Dollars,0
"Logan, NE",2006,27073,Dollars,0
"Logan, NE",2007,30565,Dollars,0
"Logan, NE",2008,35001,Dollars,0
"Logan, NE",2009,32706,Dollars,0
"Logan, NE",2010,35304,Dollars,0
"Logan, NE",2011,49850,Dollars,0
"Logan, NE",2012,44057,Dollars,0
"Logan, NE",2013,46896,Dollars,0
"Logan, NE",2014,58618,Dollars,0
"Logan, NE",2015,54308,Dollars,0
"Loup, NE",2004,25259,Dollars,0
"Loup, NE",2005,27879,Dollars,0
"Loup, NE",2006,23869,Dollars,0
"Loup, NE",2007,25146,Dollars,0
"Loup, NE",2008,28038,Dollars,0
"Loup, NE",2009,23259,Dollars,0
"Loup, NE",2010,31088,Dollars,0
"Loup, NE",2011,36328,Dollars,0
"Loup, NE",2012,40867,Dollars,0
"Loup, NE",2013,46497,Dollars,0
"Loup, NE",2014,66981,Dollars,0
"Loup, NE",2015,60836,Dollars,0
"McPherson, NE",2004,24228,Dollars,0
"McPherson, NE",2005,26879,Dollars,0
"McPherson, NE",2006,24600,Dollars,0
"McPherson, NE",2007,21486,Dollars,0
"McPherson, NE",2008,21625,Dollars,0
"McPherson, NE",2009,23503,Dollars,0
"McPherson, NE",2010,29067,Dollars,0
"McPherson, NE",2011,42314,Dollars,0
"McPherson, NE",2012,40712,Dollars,0
"McPherson, NE",2013,40772,Dollars,0
"McPherson, NE",2014,69594,Dollars,0
"McPherson, NE",2015,61735,Dollars,0
"Madison, NE",2004,29591,Dollars,0
"Madison, NE",2005,30504,Dollars,0
"Madison, NE",2006,31088,Dollars,0
"Madison, NE",2007,34058,Dollars,0
"Madison, NE",2008,36985,Dollars,0
"Madison, NE",2009,35455,Dollars,0
"Madison, NE",2010,36993,Dollars,0
"Madison, NE",2011,40018,Dollars,0
"Madison, NE",2012,41311,Dollars,0
"Madison, NE",2013,41227,Dollars,0
"Madison, NE",2014,42486,Dollars,0
"Madison, NE",2015,43810,Dollars,0
"Merrick, NE",2004,26665,Dollars,0
"Merrick, NE",2005,28293,Dollars,0
"Merrick, NE",2006,30869,Dollars,0
"Merrick, NE",2007,34242,Dollars,0
"Merrick, NE",2008,34165,Dollars,0
"Merrick, NE",2009,34528,Dollars,0
"Merrick, NE",2010,37183,Dollars,0
"Merrick, NE",2011,44728,Dollars,0
"Merrick, NE",2012,43893,Dollars,0
"Merrick, NE",2013,46702,Dollars,0
"Merrick, NE",2014,47970,Dollars,0
"Merrick, NE",2015,51987,Dollars,0
"Morrill, NE",2010,38353,Dollars,0
"Morrill, NE",2011,50529,Dollars,0
"Morrill, NE",2012,46751,Dollars,0
"Morrill, NE",2013,51897,Dollars,0
"Morrill, NE",2014,57548,Dollars,0
"Morrill, NE",2015,58887,Dollars,0
"Morrill, NE",2004,28591,Dollars,0
"Morrill, NE",2005,33234,Dollars,0
"Morrill, NE",2006,34506,Dollars,0
"Morrill, NE",2007,38217,Dollars,0
"Morrill, NE",2008,40092,Dollars,0
"Morrill, NE",2009,34799,Dollars,0
"Nance, NE",2004,28897,Dollars,0
"Nance, NE",2005,30022,Dollars,0
"Nance, NE",2006,27465,Dollars,0
"Nance, NE",2007,32033,Dollars,0
"Nance, NE",2008,35137,Dollars,0
"Nance, NE",2009,33847,Dollars,0
"Nance, NE",2010,35795,Dollars,0
"Nance, NE",2011,44923,Dollars,0
"Nance, NE",2012,37424,Dollars,0
"Nance, NE",2013,40561,Dollars,0
"Nance, NE",2014,38465,Dollars,0
"Nance, NE",2015,36202,Dollars,0
"Nemaha, NE",2004,37039,Dollars,0
"Nemaha, NE",2005,33110,Dollars,0
"Nemaha, NE",2006,31831,Dollars,0
"Nemaha, NE",2007,35005,Dollars,0
"Nemaha, NE",2008,38278,Dollars,0
"Nemaha, NE",2009,40560,Dollars,0
"Nemaha, NE",2010,38837,Dollars,0
"Nemaha, NE",2011,45617,Dollars,0
"Nemaha, NE",2012,43809,Dollars,0
"Nemaha, NE",2013,43786,Dollars,0
"Nemaha, NE",2014,40804,Dollars,0
"Nemaha, NE",2015,42364,Dollars,0
"Nuckolls, NE",2004,28390,Dollars,0
"Nuckolls, NE",2005,28224,Dollars,0
"Nuckolls, NE",2006,26351,Dollars,0
"Nuckolls, NE",2007,31651,Dollars,0
"Nuckolls, NE",2008,36202,Dollars,0
"Nuckolls, NE",2009,35109,Dollars,0
"Nuckolls, NE",2010,34780,Dollars,0
"Nuckolls, NE",2011,47240,Dollars,0
"Nuckolls, NE",2012,44703,Dollars,0
"Nuckolls, NE",2013,50862,Dollars,0
"Nuckolls, NE",2014,46808,Dollars,0
"Nuckolls, NE",2015,46715,Dollars,0
"Otoe, NE",2004,31297,Dollars,0
"Otoe, NE",2005,30804,Dollars,0
"Otoe, NE",2006,31008,Dollars,0
"Otoe, NE",2007,33028,Dollars,0
"Otoe, NE",2008,36717,Dollars,0
"Otoe, NE",2009,39167,Dollars,0
"Otoe, NE",2010,38174,Dollars,0
"Otoe, NE",2011,43917,Dollars,0
"Otoe, NE",2012,45257,Dollars,0
"Otoe, NE",2013,43460,Dollars,0
"Otoe, NE",2014,42434,Dollars,0
"Otoe, NE",2015,44907,Dollars,0
"Pawnee, NE",2004,30559,Dollars,0
"Pawnee, NE",2005,29490,Dollars,0
"Pawnee, NE",2006,28258,Dollars,0
"Pawnee, NE",2007,31560,Dollars,0
"Pawnee, NE",2008,37565,Dollars,0
"Pawnee, NE",2009,34177,Dollars,0
"Pawnee, NE",2010,34013,Dollars,0
"Pawnee, NE",2011,43939,Dollars,0
"Pawnee, NE",2012,37927,Dollars,0
"Pawnee, NE",2013,40443,Dollars,0
"Pawnee, NE",2014,38426,Dollars,0
"Pawnee, NE",2015,38985,Dollars,0
"Perkins, NE",2014,57785,Dollars,0
"Perkins, NE",2013,73190,Dollars,0
"Perkins, NE",2012,64015,Dollars,0
"Perkins, NE",2011,62958,Dollars,0
"Perkins, NE",2010,40459,Dollars,0
"Perkins, NE",2009,40111,Dollars,0
"Perkins, NE",2008,47568,Dollars,0
"Perkins, NE",2007,36882,Dollars,0
"Perkins, NE",2006,25489,Dollars,0
"Perkins, NE",2005,30466,Dollars,0
"Perkins, NE",2004,30397,Dollars,0
"Perkins, NE",2015,53664,Dollars,0
"Phelps, NE",2014,59608,Dollars,0
"Phelps, NE",2013,58983,Dollars,0
"Phelps, NE",2012,51081,Dollars,0
"Phelps, NE",2011,50862,Dollars,0
"Phelps, NE",2010,43198,Dollars,0
"Phelps, NE",2009,39863,Dollars,0
"Phelps, NE",2008,40176,Dollars,0
"Phelps, NE",2007,37033,Dollars,0
"Phelps, NE",2006,33009,Dollars,0
"Phelps, NE",2005,34327,Dollars,0
"Phelps, NE",2004,32166,Dollars,0
"Phelps, NE",2015,60424,Dollars,0
"Pierce, NE",2004,31369,Dollars,0
"Pierce, NE",2005,31868,Dollars,0
"Pierce, NE",2006,35285,Dollars,0
"Pierce, NE",2007,39713,Dollars,0
"Pierce, NE",2008,37604,Dollars,0
"Pierce, NE",2009,34253,Dollars,0
"Pierce, NE",2010,38045,Dollars,0
"Pierce, NE",2011,46568,Dollars,0
"Pierce, NE",2012,45318,Dollars,0
"Pierce, NE",2013,49003,Dollars,0
"Pierce, NE",2014,53736,Dollars,0
"Pierce, NE",2015,61328,Dollars,0
"Platte, NE",2004,29134,Dollars,0
"Platte, NE",2005,29752,Dollars,0
"Platte, NE",2006,30988,Dollars,0
"Platte, NE",2007,34979,Dollars,0
"Platte, NE",2008,36094,Dollars,0
"Platte, NE",2009,35416,Dollars,0
"Platte, NE",2010,37182,Dollars,0
"Platte, NE",2011,41614,Dollars,0
"Platte, NE",2012,41152,Dollars,0
"Platte, NE",2013,42445,Dollars,0
"Platte, NE",2014,43645,Dollars,0
"Platte, NE",2015,44265,Dollars,0
"Polk, NE",2004,30693,Dollars,0
"Polk, NE",2005,32766,Dollars,0
"Polk, NE",2006,32440,Dollars,0
"Polk, NE",2007,39881,Dollars,0
"Polk, NE",2008,40306,Dollars,0
"Polk, NE",2009,41494,Dollars,0
"Polk, NE",2010,41038,Dollars,0
"Polk, NE",2011,50713,Dollars,0
"Polk, NE",2012,48668,Dollars,0
"Polk, NE",2013,55244,Dollars,0
"Polk, NE",2014,53672,Dollars,0
"Polk, NE",2015,56749,Dollars,0
"Red Willow, NE",2009,36160,Dollars,0
"Red Willow, NE",2010,37309,Dollars,0
"Red Willow, NE",2011,41248,Dollars,0
"Red Willow, NE",2012,43053,Dollars,0
"Red Willow, NE",2013,43175,Dollars,0
"Red Willow, NE",2014,45442,Dollars,0
"Red Willow, NE",2015,44942,Dollars,0
"Red Willow, NE",2004,26645,Dollars,0
"Red Willow, NE",2005,28853,Dollars,0
"Red Willow, NE",2006,29052,Dollars,0
"Red Willow, NE",2007,33349,Dollars,0
"Red Willow, NE",2008,37204,Dollars,0
"Richardson, NE",2013,42908,Dollars,0
"Richardson, NE",2014,42678,Dollars,0
"Richardson, NE",2015,43871,Dollars,0
"Richardson, NE",2004,30666,Dollars,0
"Richardson, NE",2005,30438,Dollars,0
"Richardson, NE",2006,30570,Dollars,0
"Richardson, NE",2007,32635,Dollars,0
"Richardson, NE",2008,35826,Dollars,0
"Richardson, NE",2009,36170,Dollars,0
"Richardson, NE",2010,35453,Dollars,0
"Richardson, NE",2011,43414,Dollars,0
"Richardson, NE",2012,39820,Dollars,0
"Rock, NE",2004,27696,Dollars,0
"Rock, NE",2005,28814,Dollars,0
"Rock, NE",2006,27008,Dollars,0
"Rock, NE",2007,29430,Dollars,0
"Rock, NE",2008,30662,Dollars,0
"Rock, NE",2009,29637,Dollars,0
"Rock, NE",2010,38983,Dollars,0
"Rock, NE",2011,53739,Dollars,0
"Rock, NE",2012,52483,Dollars,0
"Rock, NE",2013,54859,Dollars,0
"Rock, NE",2014,70791,Dollars,0
"Rock, NE",2015,66679,Dollars,0
"Saline, NE",2009,32701,Dollars,0
"Saline, NE",2010,32882,Dollars,0
"Saline, NE",2011,38106,Dollars,0
"Saline, NE",2012,37262,Dollars,0
"Saline, NE",2013,38940,Dollars,0
"Saline, NE",2014,36792,Dollars,0
"Saline, NE",2015,38877,Dollars,0
"Saline, NE",2004,27625,Dollars,0
"Saline, NE",2005,27986,Dollars,0
"Saline, NE",2006,27847,Dollars,0
"Saline, NE",2007,30460,Dollars,0
"Saline, NE",2008,33434,Dollars,0
"Sarpy, NE",2004,33316,Dollars,0
"Sarpy, NE",2005,34694,Dollars,0
"Sarpy, NE",2006,36528,Dollars,0
"Sarpy, NE",2007,37866,Dollars,0
"Sarpy, NE",2008,40534,Dollars,0
"Sarpy, NE",2009,40122,Dollars,0
"Sarpy, NE",2010,40494,Dollars,0
"Sarpy, NE",2011,41859,Dollars,0
"Sarpy, NE",2012,42840,Dollars,0
"Sarpy, NE",2013,43249,Dollars,0
"Sarpy, NE",2014,44217,Dollars,0
"Sarpy, NE",2015,46298,Dollars,0
"Saunders, NE",2004,31157,Dollars,0
"Saunders, NE",2005,31609,Dollars,0
"Saunders, NE",2006,31897,Dollars,0
"Saunders, NE",2007,34083,Dollars,0
"Saunders, NE",2008,37501,Dollars,0
"Saunders, NE",2009,37681,Dollars,0
"Saunders, NE",2010,37371,Dollars,0
"Saunders, NE",2011,42524,Dollars,0
"Saunders, NE",2012,41907,Dollars,0
"Saunders, NE",2013,44183,Dollars,0
"Saunders, NE",2014,43786,Dollars,0
"Saunders, NE",2015,46346,Dollars,0
"Scotts Bluff, NE",2009,33226,Dollars,0
"Scotts Bluff, NE",2010,33596,Dollars,0
"Scotts Bluff, NE",2011,36445,Dollars,0
"Scotts Bluff, NE",2012,38255,Dollars,0
"Scotts Bluff, NE",2013,38837,Dollars,0
"Scotts Bluff, NE",2014,40876,Dollars,0
"Scotts Bluff, NE",2015,42429,Dollars,0
"Scotts Bluff, NE",2004,27856,Dollars,0
"Scotts Bluff, NE",2005,28288,Dollars,0
"Scotts Bluff, NE",2006,29718,Dollars,0
"Scotts Bluff, NE",2007,31164,Dollars,0
"Scotts Bluff, NE",2008,33564,Dollars,0
"Seward, NE",2005,31350,Dollars,0
"Seward, NE",2004,30717,Dollars,0
"Seward, NE",2015,45632,Dollars,0
"Seward, NE",2014,44625,Dollars,0
"Seward, NE",2013,44334,Dollars,0
"Seward, NE",2012,43604,Dollars,0
"Seward, NE",2011,42349,Dollars,0
"Seward, NE",2010,38023,Dollars,0
"Seward, NE",2009,37595,Dollars,0
"Seward, NE",2008,37842,Dollars,0
"Seward, NE",2007,35475,Dollars,0
"Seward, NE",2006,31791,Dollars,0
"Sheridan, NE",2004,27388,Dollars,0
"Sheridan, NE",2005,30024,Dollars,0
"Sheridan, NE",2006,29132,Dollars,0
"Sheridan, NE",2007,31091,Dollars,0
"Sheridan, NE",2008,34944,Dollars,0
"Sheridan, NE",2009,33519,Dollars,0
"Sheridan, NE",2010,35020,Dollars,0
"Sheridan, NE",2011,42118,Dollars,0
"Sheridan, NE",2012,42311,Dollars,0
"Sheridan, NE",2013,43794,Dollars,0
"Sheridan, NE",2014,48973,Dollars,0
"Sheridan, NE",2015,47800,Dollars,0
"Sherman, NE",2004,26847,Dollars,0
"Sherman, NE",2005,28520,Dollars,0
"Sherman, NE",2006,26248,Dollars,0
"Sherman, NE",2007,32314,Dollars,0
"Sherman, NE",2008,33241,Dollars,0
"Sherman, NE",2009,32670,Dollars,0
"Sherman, NE",2010,31930,Dollars,0
"Sherman, NE",2011,39746,Dollars,0
"Sherman, NE",2012,41958,Dollars,0
"Sherman, NE",2013,47167,Dollars,0
"Sherman, NE",2014,47316,Dollars,0
"Sherman, NE",2015,46948,Dollars,0
"Sioux, NE",2004,24271,Dollars,0
"Sioux, NE",2005,25435,Dollars,0
"Sioux, NE",2006,23869,Dollars,0
"Sioux, NE",2007,26138,Dollars,0
"Sioux, NE",2008,29351,Dollars,0
"Sioux, NE",2009,27509,Dollars,0
"Sioux, NE",2010,33618,Dollars,0
"Sioux, NE",2011,52306,Dollars,0
"Sioux, NE",2012,48936,Dollars,0
"Sioux, NE",2013,55029,Dollars,0
"Sioux, NE",2014,71695,Dollars,0
"Sioux, NE",2015,70556,Dollars,0
"Stanton, NE",2004,26954,Dollars,0
"Stanton, NE",2005,27785,Dollars,0
"Stanton, NE",2006,26622,Dollars,0
"Stanton, NE",2007,29516,Dollars,0
"Stanton, NE",2008,31768,Dollars,0
"Stanton, NE",2009,33418,Dollars,0
"Stanton, NE",2010,35134,Dollars,0
"Stanton, NE",2011,43735,Dollars,0
"Stanton, NE",2012,37137,Dollars,0
"Stanton, NE",2013,37696,Dollars,0
"Stanton, NE",2014,36115,Dollars,0
"Stanton, NE",2015,41669,Dollars,0
"Thayer, NE",2004,31039,Dollars,0
"Thayer, NE",2005,31053,Dollars,0
"Thayer, NE",2006,30709,Dollars,0
"Thayer, NE",2007,36124,Dollars,0
"Thayer, NE",2008,42613,Dollars,0
"Thayer, NE",2009,39802,Dollars,0
"Thayer, NE",2010,40543,Dollars,0
"Thayer, NE",2011,52970,Dollars,0
"Thayer, NE",2012,54287,Dollars,0
"Thayer, NE",2013,58629,Dollars,0
"Thayer, NE",2014,51118,Dollars,0
"Thayer, NE",2015,53085,Dollars,0
"Thomas, NE",2004,28560,Dollars,0
"Thomas, NE",2005,28778,Dollars,0
"Thomas, NE",2006,30297,Dollars,0
"Thomas, NE",2007,32805,Dollars,0
